Model	annotator_1	annotator_2	V	Chambre	Emplacement	Rapport qualité-prix	Ambiance	Personnel
Llama-3.2-1B-Instruct	annotator_7@mail.com	annotator_6@mail.com	sample	0.14510016031591	0.3058559030078715	0.14557443596348885	0.09945374420610274	0.29975801179908446
Llama-3.2-1B-Instruct	annotator_7@mail.com	annotator_6@mail.com	full	0.12416967220596602	0.2582676332796091	0.1212685006034495	0.12132930917913176	0.13304486210733166
Llama-3.2-1B-Instruct	annotator_7@mail.com	annotator_9@mail.com	sample	0.4141116522656886	0.3778244185593517	0.24101801581012106	0.22055650633759055	0.4299229380141168
Llama-3.2-1B-Instruct	annotator_7@mail.com	annotator_9@mail.com	full	0.19561866719005658	0.3090093675882305	0.12286459958354033	0.13111687289532342	0.1761781954855406
Llama-3.2-1B-Instruct	annotator_7@mail.com	annotator_12@mail.com	sample	0.31499425418662685	0.3869036333337644	0.21800926971068285	0.21814649641881825	0.41713246254020553
Llama-3.2-1B-Instruct	annotator_7@mail.com	annotator_12@mail.com	full	0.15709835738711228	0.25433627816193144	0.046937830007455855	0.08225328844192069	0.18739706431101377
Llama-3.2-1B-Instruct	annotator_7@mail.com	annotator_11@mail.com	sample	0.2705312448934129	0.15986950627443186	0.22420797427268505	0.24557133186326385	0.3240179403575155
Llama-3.2-1B-Instruct	annotator_7@mail.com	annotator_11@mail.com	full	0.17383177931920274	0.18101946752112155	0.10243824754394244	0.11160291308641065	0.24602425495857153
Llama-3.2-1B-Instruct	annotator_7@mail.com	annotator_2@mail.com	sample	0.16325818647715648	0.3923465094007364	0.131586298112177	0.07731968338234699	0.36272182002513065
Llama-3.2-1B-Instruct	annotator_7@mail.com	annotator_2@mail.com	full	0.14930677827584118	0.3011901937772894	0.11096400414412427	0.0979060973048562	0.21872520486253183
Llama-3.2-1B-Instruct	annotator_5@mail.com	annotator_6@mail.com	sample	0.18801521562641985	0.2696523605772165	0.12767839256262753	0.16402125558283598	0.2363383478901902
Llama-3.2-1B-Instruct	annotator_5@mail.com	annotator_6@mail.com	full	0.18801521562641985	0.2696523605772165	0.12767839256262753	0.16402125558283598	0.2363383478901902
Llama-3.2-1B-Instruct	annotator_5@mail.com	annotator_9@mail.com	sample	0.22718793916007837	0.28423041262938853	0.15508588401074844	0.19129291680949073	0.2797828740751062
Llama-3.2-1B-Instruct	annotator_5@mail.com	annotator_9@mail.com	full	0.18778716563022624	0.3213124610787373	0.12294775628049506	0.11566361192191502	0.26974886845160606
Llama-3.2-1B-Instruct	annotator_5@mail.com	annotator_12@mail.com	sample	0.14597735179958307	0.2230129852810845	0.08854801392725402	0.10899458087725147	0.22465907010799926
Llama-3.2-1B-Instruct	annotator_5@mail.com	annotator_12@mail.com	full	0.15517920445608155	0.28948463958867826	0.09757758691423943	0.12655562628018993	0.2790862672655914
Llama-3.2-1B-Instruct	annotator_5@mail.com	annotator_11@mail.com	sample	0.1384615995697617	0.06192255915161339	0.0972878189182729	0.09778667038378215	0.258908960631934
Llama-3.2-1B-Instruct	annotator_5@mail.com	annotator_11@mail.com	full	0.14246176867715907	0.1981415302319214	0.08002330890212118	0.11368675009845874	0.21079825165960928
Llama-3.2-1B-Instruct	annotator_5@mail.com	annotator_2@mail.com	sample	0.07090672192578074	0.30519773879572043	0.11709275037841446	0.15197218756621597	0.24586352602509767
Llama-3.2-1B-Instruct	annotator_5@mail.com	annotator_2@mail.com	full	0.07090672192578074	0.30519773879572043	0.11709275037841446	0.15197218756621597	0.24586352602509767
Llama-3.2-1B-Instruct	annotator_6@mail.com	annotator_9@mail.com	sample	0.13291063739120657	0.2890573906123004	0.14149668852593872	0.15769913453300824	0.31463688843127563
Llama-3.2-1B-Instruct	annotator_6@mail.com	annotator_9@mail.com	full	0.21831865601169326	0.3527851689775729	0.1597894102970289	0.163915043929476	0.3455717687815394
Llama-3.2-1B-Instruct	annotator_6@mail.com	annotator_12@mail.com	sample	0.19090414195203498	0.25183447973862216	0.10527818483269026	0.1119842759173532	0.32512587736264215
Llama-3.2-1B-Instruct	annotator_6@mail.com	annotator_12@mail.com	full	0.17665832485748795	0.33727843081604725	0.12065825102919872	0.13859005139295738	0.33651858423782943
Llama-3.2-1B-Instruct	annotator_6@mail.com	annotator_11@mail.com	sample	0.11627240291833016	0.07776958331575767	0.1245945763882598	0.1111964519427857	0.21110004605433275
Llama-3.2-1B-Instruct	annotator_6@mail.com	annotator_11@mail.com	full	0.13103791582915447	0.18986502028929184	0.07720196207113693	0.08692005086009641	0.23008357512265176
Llama-3.2-1B-Instruct	annotator_6@mail.com	annotator_2@mail.com	sample	0.13107098154801614	0.37544345147988584	0.15375127941001177	0.21193835752504997	0.36480847303370545
Llama-3.2-1B-Instruct	annotator_6@mail.com	annotator_2@mail.com	full	0.13107098154801614	0.37544345147988584	0.15375127941001177	0.21193835752504997	0.36480847303370545
Llama-3.2-1B-Instruct	annotator_9@mail.com	annotator_12@mail.com	sample	0.25472979242281446	0.34164445655563574	0.14994484325395604	0.17090914996526965	0.4027891915191149
Llama-3.2-1B-Instruct	annotator_9@mail.com	annotator_12@mail.com	full	0.2983756678149611	0.5132923700560447	0.18201144006744108	0.21376956473855638	0.43288927997326887
Llama-3.2-1B-Instruct	annotator_9@mail.com	annotator_11@mail.com	sample	0.2470118003192842	0.08405205260159729	0.1808162399253115	0.19901345835057835	0.305340557920747
Llama-3.2-1B-Instruct	annotator_9@mail.com	annotator_11@mail.com	full	0.17468815484595876	0.3012332859065871	0.09829304731139134	0.1083942166904525	0.233138437523284
Llama-3.2-1B-Instruct	annotator_9@mail.com	annotator_2@mail.com	sample	0.12231907263637676	0.39627767051222124	0.15713810053465696	0.14419597695672737	0.3221860135116208
Llama-3.2-1B-Instruct	annotator_9@mail.com	annotator_2@mail.com	full	0.2021582870786458	0.48763250658006785	0.18475522004348427	0.20215041129985634	0.39221746209876357
Llama-3.2-1B-Instruct	annotator_12@mail.com	annotator_11@mail.com	sample	0.21843677893408192	0.13082749146406775	0.2465272558572301	0.2442441079817047	0.3601895957606164
Llama-3.2-1B-Instruct	annotator_12@mail.com	annotator_11@mail.com	full	0.20824036057792983	0.29393793056306033	0.08775385565743891	0.0923897921020912	0.3167959954548482
Llama-3.2-1B-Instruct	annotator_12@mail.com	annotator_2@mail.com	sample	0.14108634855681149	0.3846084139912166	0.11256752535329624	0.07887345500727218	0.34010408570254363
Llama-3.2-1B-Instruct	annotator_12@mail.com	annotator_2@mail.com	full	0.21756716513731733	0.46747418143907415	0.1419674103068386	0.1289013795989022	0.3741057544325514
Llama-3.2-1B-Instruct	annotator_11@mail.com	annotator_2@mail.com	sample	0.1448757317575297	0.06475515416391577	0.13497662919929376	0.11517129377249488	0.33585849288117436
Llama-3.2-1B-Instruct	annotator_11@mail.com	annotator_2@mail.com	full	0.1433389835536492	0.3671044176548949	0.12152740285965889	0.11643638997750201	0.2834495534531204
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_3@mail.com	sample	0.625216123535911	0.7020703301352396	0.47943432632206706	0.5141175565743009	0.720179534416046
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_3@mail.com	full	0.6637065854295415	0.738863706391813	0.39830488751237453	0.5091114324785638	0.7180690845542214
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_4@mail.com	sample	0.6149808286794498	0.5313844136357301	0.35211390280326105	0.4455962751367714	0.6815053692033956
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_4@mail.com	full	0.6117642628674833	0.6403261318449254	0.29328314483803974	0.41797617383421576	0.6599758674905737
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_10@mail.com	sample	0.5657388804670298	0.4904257758354743	0.38478151737639255	0.44427506151447943	0.6721269614118901
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_10@mail.com	full	0.5656348590101504	0.5365043200730193	0.329501467713606	0.45974437229853926	0.6656862402483201
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_8@mail.com	sample	0.6363133102057728	0.7038387523447409	0.47361010597830105	0.48041066461398546	0.7500761788114688
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_8@mail.com	full	0.637307429773711	0.6932691281792505	0.34826223817587426	0.4704031033039886	0.7456702266964861
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_1@mail.com	sample	0.6225000489496677	0.6853760304235226	0.47844160043432177	0.5357657312113882	0.7924081925847809
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_1@mail.com	full	0.6207688632269058	0.6843787677499886	0.40424681730879386	0.47857364582112366	0.7475101785396066
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_7@mail.com	sample	0.5867213430381837	0.6493150301469455	0.39744208433522565	0.517176325579726	0.7200250255884828
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_7@mail.com	full	0.6349509374412325	0.6623357848836449	0.2400569215060864	0.4893933448082843	0.6885981509540048
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_5@mail.com	sample	0.6506453413078972	0.6795022810612124	0.5096156057061311	0.5115796023989382	0.7410651214893728
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_5@mail.com	full	0.651797899968323	0.6916541831818476	0.4300844502188177	0.46955979458145963	0.7285647440209855
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_6@mail.com	sample	0.6255389711059662	0.5873233991749706	0.38441540808150404	0.4780996002666843	0.7140709408152078
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_6@mail.com	full	0.6212403038382013	0.6279279114582338	0.334705497036962	0.4456727192511583	0.7068366173186427
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_9@mail.com	sample	0.5573542129797782	0.6212379206903895	0.4232399505432068	0.4997026179869831	0.7716996248514921
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_9@mail.com	full	0.6283939676802166	0.6574932315567292	0.36139820821088725	0.4896620483837051	0.7141248571185184
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_12@mail.com	sample	0.5985618452895543	0.6317955761204952	0.5346943885476351	0.5520851130508435	0.7447495064321328
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_12@mail.com	full	0.6957565407557311	0.6973585396114274	0.44557319567295983	0.521816530084496	0.7317604305097175
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_11@mail.com	sample	0.6001881522781682	0.6047466799445048	0.4809932948663021	0.4876718483574549	0.737830933512999
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_11@mail.com	full	0.5998597040758057	0.6481576345015796	0.3520559896901907	0.4428392394023423	0.6861554980342998
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_2@mail.com	sample	0.6073460156785886	0.5505944849207046	0.3771987319207169	0.45232695490199654	0.6787475659081422
Llama-3.2-3B-Instruct	annotator_13@mail.com	annotator_2@mail.com	full	0.6398633102261995	0.5823349726934518	0.3208695227922512	0.4463635486197653	0.6694814515683268
Llama-3.2-3B-Instruct	annotator_3@mail.com	annotator_4@mail.com	sample	0.6383613704584366	0.5830290575022331	0.31863612943863334	0.5186572904102216	0.6359468028718627
Llama-3.2-3B-Instruct	annotator_3@mail.com	annotator_4@mail.com	full	0.5994475509916439	0.5801729780303231	0.2810695784748848	0.4574597824127788	0.6387366872423117
Llama-3.2-3B-Instruct	annotator_3@mail.com	annotator_10@mail.com	sample	0.5611330564667664	0.4924451704396173	0.39001119194734435	0.4796929552718204	0.6523024213497847
Llama-3.2-3B-Instruct	annotator_3@mail.com	annotator_10@mail.com	full	0.5754526429284885	0.49491057003426897	0.38323544615872474	0.48473791510779124	0.6676259136632188
Llama-3.2-3B-Instruct	annotator_3@mail.com	annotator_8@mail.com	sample	0.6708383039542101	0.7840698623974154	0.5288817894539075	0.5430177496656509	0.7451931633029686
Llama-3.2-3B-Instruct	annotator_3@mail.com	annotator_8@mail.com	full	0.669393400801303	0.7489574534254174	0.5215589419046686	0.5761349033269908	0.7393602829919595
Llama-3.2-3B-Instruct	annotator_3@mail.com	annotator_1@mail.com	sample	0.6892518995265378	0.7889926962943551	0.5906463101310783	0.6176741111986696	0.7647882411616352
Llama-3.2-3B-Instruct	annotator_3@mail.com	annotator_1@mail.com	full	0.6518970213616925	0.7238366113597307	0.5601851996429016	0.595453547598855	0.7345728212137809
Llama-3.2-3B-Instruct	annotator_3@mail.com	annotator_7@mail.com	sample	0.6029067559033395	0.7063693928244079	0.4223399222867821	0.6289290529428466	0.7018182099320367
Llama-3.2-3B-Instruct	annotator_3@mail.com	annotator_7@mail.com	full	0.6134075798172987	0.6519854743869893	0.241883239167173	0.49388489219458703	0.6881738378322945
Llama-3.2-3B-Instruct	annotator_3@mail.com	annotator_5@mail.com	sample	0.6962188739563683	0.751111718653807	0.5568223566921924	0.6424454625137614	0.7437926112410258
Llama-3.2-3B-Instruct	annotator_3@mail.com	annotator_5@mail.com	full	0.7060095182843119	0.7379773431555141	0.5555512199636335	0.609350205303836	0.7542744963524556
Llama-3.2-3B-Instruct	annotator_3@mail.com	annotator_6@mail.com	sample	0.603582426568963	0.5736856747205294	0.29709250745209503	0.5115952022657028	0.6789499090081642
Llama-3.2-3B-Instruct	annotator_3@mail.com	annotator_6@mail.com	full	0.6269294722195962	0.5832120170595904	0.29300713552931473	0.4984061865904691	0.6899555484681165
Llama-3.2-3B-Instruct	annotator_3@mail.com	annotator_9@mail.com	sample	0.6503291728423464	0.7011677070212654	0.5001650314436182	0.5878278386702114	0.7494325685715664
Llama-3.2-3B-Instruct	annotator_3@mail.com	annotator_9@mail.com	full	0.6147142754735537	0.6721513373067558	0.4671942743148564	0.5291567545303341	0.6943587663883249
Llama-3.2-3B-Instruct	annotator_3@mail.com	annotator_12@mail.com	sample	0.6533016155984784	0.7117035947895527	0.5405829395965339	0.594526755686254	0.7344189476334612
Llama-3.2-3B-Instruct	annotator_3@mail.com	annotator_12@mail.com	full	0.6442236724088134	0.6674411630358921	0.3897387663651179	0.5339856592909216	0.7164597821053393
Llama-3.2-3B-Instruct	annotator_3@mail.com	annotator_11@mail.com	sample	0.6314024107100723	0.6485680735501208	0.4531148638462785	0.5677049852596276	0.6961415882279254
Llama-3.2-3B-Instruct	annotator_3@mail.com	annotator_11@mail.com	full	0.5925319189733965	0.6375413392014174	0.411031171783779	0.5242282862281167	0.6397318047859245
Llama-3.2-3B-Instruct	annotator_3@mail.com	annotator_2@mail.com	sample	0.5850273653540057	0.5601347682077655	0.33871083889090153	0.5099657812035696	0.6427013083252363
Llama-3.2-3B-Instruct	annotator_3@mail.com	annotator_2@mail.com	full	0.5860123948331746	0.569855986790443	0.37204881576572535	0.5032811655523639	0.672398822040045
Llama-3.2-3B-Instruct	annotator_4@mail.com	annotator_10@mail.com	sample	0.6499734152684452	0.6816119934382057	0.38183576866939983	0.49392780844751705	0.6802567931326156
Llama-3.2-3B-Instruct	annotator_4@mail.com	annotator_10@mail.com	full	0.6559267789424299	0.6483410343127941	0.3499268867851987	0.4706091888686062	0.6775463463432748
Llama-3.2-3B-Instruct	annotator_4@mail.com	annotator_8@mail.com	sample	0.5628631514290411	0.5589396202335488	0.2687261785884845	0.4121307037786364	0.6618274555791989
Llama-3.2-3B-Instruct	annotator_4@mail.com	annotator_8@mail.com	full	0.5377520156063508	0.573181298506989	0.26918659969590314	0.39577862832427274	0.6561045632733533
Llama-3.2-3B-Instruct	annotator_4@mail.com	annotator_1@mail.com	sample	0.5698737429307364	0.5469847126421263	0.3091288519659937	0.4095414895919629	0.6683018177298622
Llama-3.2-3B-Instruct	annotator_4@mail.com	annotator_1@mail.com	full	0.5268439882284441	0.5331619348940133	0.26667910207768286	0.3773329154724805	0.6157519530851611
Llama-3.2-3B-Instruct	annotator_4@mail.com	annotator_7@mail.com	sample	0.5294247638641871	0.49670055354691417	0.2631175509844763	0.5253392748138497	0.6473130871980821
Llama-3.2-3B-Instruct	annotator_4@mail.com	annotator_7@mail.com	full	0.6465002833903871	0.6739050641270861	0.3032088147471399	0.5288592867745429	0.6912158525864168
Llama-3.2-3B-Instruct	annotator_4@mail.com	annotator_5@mail.com	sample	0.5908216776595742	0.5272727575382686	0.35590519578850544	0.5025955931437216	0.6900820664023503
Llama-3.2-3B-Instruct	annotator_4@mail.com	annotator_5@mail.com	full	0.5961724362762933	0.5444573086346942	0.2861874905985304	0.4670987805221822	0.6616049077880423
Llama-3.2-3B-Instruct	annotator_4@mail.com	annotator_6@mail.com	sample	0.6287918435617551	0.5810362382764601	0.39665647403271437	0.5315780591250564	0.6620072797491486
Llama-3.2-3B-Instruct	annotator_4@mail.com	annotator_6@mail.com	full	0.6282451923983433	0.5672388558461917	0.38054956880825735	0.5393216240076931	0.6412191487952614
Llama-3.2-3B-Instruct	annotator_4@mail.com	annotator_9@mail.com	sample	0.5497167648602391	0.592945990493087	0.32294970905228876	0.5416513110338708	0.7141261539395266
Llama-3.2-3B-Instruct	annotator_4@mail.com	annotator_9@mail.com	full	0.6139460792648878	0.5741891255590474	0.3055825276083063	0.515320578219105	0.6722432882714469
Llama-3.2-3B-Instruct	annotator_4@mail.com	annotator_12@mail.com	sample	0.6049996099064515	0.5696780901585391	0.3738763299269932	0.49512236508706253	0.6816451570794702
Llama-3.2-3B-Instruct	annotator_4@mail.com	annotator_12@mail.com	full	0.6323796083314601	0.5980610075979781	0.3386321834899317	0.4816139356009493	0.6792746660826153
Llama-3.2-3B-Instruct	annotator_4@mail.com	annotator_11@mail.com	sample	0.648036347710196	0.6699327670646579	0.4395708877855639	0.5515446096776976	0.7487873618492389
Llama-3.2-3B-Instruct	annotator_4@mail.com	annotator_11@mail.com	full	0.6516342813160001	0.6700306639358207	0.38261627584781527	0.5019701601928046	0.7017181164065955
Llama-3.2-3B-Instruct	annotator_4@mail.com	annotator_2@mail.com	sample	0.656681588311527	0.6691372839049076	0.42131909676322793	0.5907331433200449	0.6738752859936857
