ID_Review	Sentences	EMPLACEMENT	SERVICE	NOURRITURE	AMBIANCE	RAPPORT QUALITÉ-PRIX
g187155-d3194494-r225589189	Lors du festival des barques, nous sommes arrivés par hasard sur cette placette. Nous avons été seduits par la devanture de ce petit restaurant sans prétention. Nous avons très bien soupé. Le repas pris était typique de la région (salade de chèvre miel, seiche à la seitoise et son excellent rizotto....). Les desserts joliment présentés et agréablement bons. Nous y reviendrons avec grand plaisir.	0	0	1	0	0
g187162-d3685071-r286657867	Après s'y être rendu deux fois, je ne suis vraiment pas convaincue. L'accueil n'est pas tip-top, le service non plus et les plats ne sont pas géniaux. En effet les pâtes étaient trop cuites, mal assaisonnées, dommage pour un resto italien. Dommage, même si le pain est exquis.	0	1	1	0	0
g187162-d4282113-r244643659	Déçu. La cuisine est vraiment fade, sans saveur. Pour quelqu'un qui n'y connaît rien à la cuisine indienne voir épicée en général, ça passe mais pour les autres vous serez déçus. C'est très cher pour ce que c'est. J'y suis allée 2 fois pour être sûre, mais à chaque fois la déception (assiette d'entrée diverses réchauffée au micro-onde, le pain naan élastique et la viande (j'avais pris une fois du bœuf, une fois de l'agneau) remplit de petit morceaux de graisse. Non franchement, ce n'est pas un bon restaurant indien 	0	0	1	0	1
g187162-d4817543-r282798322	La cuisine était tout simplement excellente en particulier la spécialité du restaurant, les linguini aux écrevisses. Le patron a beaucoup d'humour et prend plaisir à animer la salle. Une perle.	0	1	1	0	0
g187164-d1402721-r237318486	"Tous le monde le savait sauf nous ! Je me dois de le dire pour vous éviter le massacre à d'autre…. Pourtant lorsqu'à 20hoo dans un resto c'est vide c'est que c'est louche… Mais bon on avait pas mal tournée et les restos de Metz était complet …. Franchement Mac do m'aurait bien arrangé je regrette pour dire je n'y vais jamais mais j'aurais du y penser…. Entrée grasse et surgelée ""nem aux poireaux"", bordeaux amer, et onglet avec polenta à gerber… ( viande caoutchouc) bref on est parti en 4ème vitesse les assiettes pas débarrassées histoire de changer d'air au plus vite pour ne pas faire une scène un vendredi soir après une semaine de fou…30 euros par personne. Quel gâchis."	0	0	1	0	1
g187164-d1750965-r279744529	Les serveuses sont gentilles, le serveur ou chef de rang n'est pas professionnel. Humour douteux, pas du tout à sa place dans ce qui se veut un bon restaurant. Le but est clairement de rentabiliser la terrasse. Donc tu manges et surtout tu ne t'attardes pas et on te le fait bien comprendre. Aucune explication sur les plats. Limite désagréable. Je n'y retournerai pas.	0	1	0	0	0
g187164-d2282811-r279714469	Le cadre est très plaisant, classe mais un peu cher pour la qualité. C'est la deuxième fois que nous y allons entre midi et deux et un peu déçue par rapport à la 1ère fois. Le service est impeccable, personnel agréable.	0	1	1	1	1
g187164-d3468932-r269562341	Des mets dans l'ensemble correcte mais un canard trop sec , un tiramitsu trop expresso et une gaufre à la chantilly trop chocolatée ! Le moelleux speculos/chocolat était a tom et pas terre. Une addition un peu salée tout de même pour le plaisir gustatif !!! 	0	0	1	0	1
g187164-d4014105-r278942380	Quasi gastronomique, des plat de qualités avec plein de saveurs un délice, y allant régulièrement le midi pour ma pause déjeuné je suis rarement déçu et l'accueil et le service sont au top, je recommande !!	0	1	1	0	0
g187175-d1323640-r182961160	Repas copieux, généreux et plutôt bon. Patron gentil mais débordé (succès oblige) d'où une certaine attente qui reste supportable. Je ne pense pas que vous y trouverez les meilleurs burgers de la ville mais ils sont tout à fait correct 	0	1	1	0	0
g187175-d1324468-r254016596	Situé non loin de mon bureau , je m'y rend assez régulièrement , lors d'un autre passage j'avais étais déçu et je voulais pas rester sur une mauvaise impression car en restauration il peut avoir des jours sans , je décide d'y aller avec plusieurs collègues mais cette fois l'impression est confirmée ... Viande à point servie bleu , buffet d'entrée répétitif et sans intérêt , service sans sourire , premier arriver premier oublier. 15 minutes après avoir finis le plat principal nous ne sommes toujours pas débarrassés. Pas de dessert , pas de café , la note merci et au revoir.	0	1	1	0	0
g187175-d4274999-r261894068	Un endroit chaleureux pour manger au milieu de plein de bouteilles de vins. Repas très copieux et bon marché !! Avec une petite histoire sur la bouteille de vin choisie excellemment raconter par le patron fort agréable. Un endroit a recommander bien évidement pour le centre-ville de toulouse. Avis +++++ 	0	1	1	1	1
g187175-d5895235-r283369631	Nous sommes allés manger avec des amis. Nous avons trouvés les prix chers pour un restaurant de quartier populaire; Que du surgelé en plus. Et pas de rab, si vous avez encore faim .... Je ne vous le conseille pas. Le patron ne s’intéresse qu'aux habitués (les entreprises de bureau), les autres passent après...	0	1	1	0	1
g187175-d788853-r198933869	Entrée, plat, dessert nous avons adoré ! Un très bon restaurant avec une super vue sur la cathédrale St Étienne, et le personnel est accueillant ! A recommander !	1	1	1	0	0
g187178-d1319910-r260824414	"A faire avant la fermeture car c'est un endroit mythique de Lille. Un peu déçue par le service (beaucoup de faux pas qu'on ne doit pas voir dans ce type de restaurant : nous nous sommes même débrouillés tout seuls pour récupérer nos manteaux et sortir du restaurant), émerveillée par le cadre, et la carte des vins mais je suis restée sur ma faim quant à la qualité des assiettes ! Dommage mais je pourrai dire ""J'y étais!""."	0	1	1	1	0
g187178-d2282922-r240259092	"Nous y sommes allés un midi, nous n'avions pas énormément de temps pour manger ( comme la plupart des clients d'ailleurs ) . Notre commande : steak tartare, salade du chef et san pellegrino... des plats froids normalement rapides à faire. ... Toutes les tables alentours, arrivés après nous, ont eu leur commande rapidement et étrangement pour nous ça traîne. .... mon ami va donc prendre des nouvelles de nos plats en précisant que nous sommes pressés "" je vais voir où ça en est"" puis silence radio. 15 minutes plus tard j'y retourne : "" les prochains plats seront les vôtres ne vous inquiétez pas"" 4 plats plus tard toujours aucune trace de nos assiettes. .. Au bout de 40 minutes d'attente nous nous décidons à partir, bien enervés. J'explique le pourquoi à une serveuse qui était entrain d'encaisser et là cerise sur le gâteau : elle nous facture la bouteille d'eau sans une excuse !! Une serveuse nous rattrapera à la sortie pour s'excuser et nous dire que nos plats sont entrain d'arriver : "" trop tard je reprends le travail dans 15min !"" Dommage car les plats avaient l'air très bon contrairement aux sandwichs triangle du supermarché que nous avons dû manger en vitesse dans la rue !! Je peux comprendre qu'on nous ai oublié, les erreurs ça arrive mais il y a des manière de faire passer la pilule. Nous n'y mettrons plus les pieds !"	0	1	1	0	0
g187178-d3359955-r263860028	Nous ne sommes pas ici dans un restau à touristes, le décor est simple et sobre, même un peu trop à mon goût, moi qui aime les intérieurs cosys et les ptits chichis, la carte des vins sur une feuille A5 pliée en deux me rebute un peu au premier abord. Mais nous ne sommes pas là non plus pour ça, mais pour manger des rognons qui apparemment ont fait ici la réputation de ce restau du vieux lille. Les fameux plats arrivent, ni trop tôt, ni sans se faire attendre. Vraiment pas mal du tout ces petits rognons, on comprend leur succès, même si j'aurais aimé un peu plus de sauce et de garniture. Dessert: Chtiterolles et café gourmand. Mon conjoint a vraiment apprécié son dessert bon et conséquent. pour ma part, j'ai été agréablement surprise par la crème au spéculos. J'y retournerai certainement pour manger un plat qui sort de ce qui peut se faire dans le vieux lille pour attraper le touriste, même si j'aurais aimé quelques euros de moins sur l'addition. Enfin, contrairement à ce que j'ai pu lire ici, le restaurant était particulièrement propre lors de mon passage.	0	1	1	1	1
g187178-d4173834-r267142253	Adresse testée lors d'un repas d'équipe (donc grande tablée). Le lieu est propre et le service correct, quoique un peu long (mais peut-être manquait-il du personnel ce jour là). J'ai apprécié d'avoir des couverts différents pour l'entrée et le plat (car combien de restaurants vous laissent désormais les mêmes couverts!), ainsi que le contenu des assiettes. Mon choix s'était porté sur de la terrine de campagne, de la carbonnade flamande, et une brioche perdue avec une boule de glace caramel. L'entrée et le plat étaient assez classiques (avec un bémol pour la salade sans goût) mais le dessert était bon. Mes collègues aussi étaient satisfaits de leurs assiettes dans l'ensemble. Adresse à tester sans hésiter.	0	1	1	0	0
g187178-d947032-r245717891	Nous avons pris les pâtes au foie gras et cèpes, celles-ci baignaient dans de la crème et de la crème balsamique! Sans parler de l'huile! Nous avons aussi pris le risotto aux St Jacques qui était très riche en crème! Et les St Jacques étaient caoutchouteuses! Nous sommes parties de là écoeurées! Très décevant.	0	0	1	0	0
g187198-d2041733-r222676078	Si la note est peu élevée (61,90) pour un repas et une bouteille de vin du mois. Inutile de faire le déplacement pour ce restaurant, tout y est médiocre. On ne nous avait jamais fait le gag du saumon mariné dont la moitié était en salade. Les produits ne sont pas maison, ce qui se ressent sur le goût. Le service est moyen. L'absence de clients du cru était un bon indice, piégés !	0	1	1	0	1
g187198-d3380274-r269235681	je cherchais avec mon amie un endroit ou passer un bon moment tout en mangeant bien, ce fut l'endroit idéal ! et on a également aussi bien bu, dans un restaurant avec un nom pareil, cela semble d'ailleurs normal... Le patron est bien sympa : on recommande sans hésiter. et j'y retournerai avec mon amoureux !	0	1	1	0	0
g187198-d3845154-r255380212	"Nous sommes allés déjeuner dans ce petit restaurant. L'accueil est agréable, par contre l'espace est restreint si l on veut déjeuner sur place. L'avantage est qu'il est possible de prendre des plats à emporter. J'ai pris un menu ""galette"" (galette + crêpe + bolée de cidre à 9€40). C'est un bon rapport qualité/prix. Les galettes sont copieuses et les crêpes excellentes, fines et légères. Un plat et une galette du jour sont également proposés."	0	1	1	0	1
g187206-d2205086-r180308486	Un bon resto quand on sait le nombre de restos qu'il y a dans la rue. A savoir qu'il y a une majorité de restaurants pour touristes. Celui-ci a un bon rapport qualité-prix. Dire que tout est frais? en tout cas, c'est bon et bien cuisiné. L'accueil est sympathique. très bien pour une petite sortie entre amis un samedi soir. je recommande ce restaurant.	0	1	1	0	1
g187206-d4606069-r283959222	Nous nous sommes arrêtés par hasard et nous sommes repartis conquis. La carte n'est pas énormément étoffée mais c'est normal puisque que tout est frais et cuisiné sur place. La mousse au chocolat en dessert était excellente. Seul bémol, le prix du vin au verre qui est trop cher.	0	0	1	0	1
g187206-d7015016-r279931558	Très bien situé sur le port face à l'aquarium. Accueil très aimable et décor lounge plutôt cosy. En revanche ce qu'il y avait dans mon assiette : danger ! J'ai soulevé le couvercle de mon burger pour vérifier et suis tombé sur des feuilles de salade toutes flétries pour ne pas dire pire que ça. Les frites étaient quasiment transformées en purée tellement elles étaient imbibées de graisse. Beurk. Si vous avez la santé fragile passez votre chemin.	1	1	1	1	0
